,file_number,filename,blue,green,red
0,0,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/0f3906c5-cac8-4ffd-ba4a-c3cd7df30187.jpeg,124.15508134733915,143.5215979516918,173.8960924451679
1,1,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/b78de50c-86b7-466b-8c4b-3912b6dfda78.jpeg,115.03535347717403,134.16415348638967,166.95281019249157
2,2,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/ff865727-fe46-44c5-9e82-bf9f4ecf42cf.jpeg,137.06736109510751,153.5912243910308,183.5620261332473
3,3,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/85df7360-b78f-430f-96b7-578aa56de647.jpeg,101.55738636363637,120.81979166666666,162.9431818181818
4,4,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/a03e1936-8113-4252-977c-a98c0dbcf77f.jpeg,147.14921305553764,163.13847319873574,196.91195252531767
5,5,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/1424c73e-fed6-4c91-b62e-adeceba826d2.jpeg,159.33141395733472,180.44247997672247,217.94770976584633
6,6,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/b33f1240-43d0-4502-99c8-6cfba9ed0e5a.jpeg,145.37235232562335,163.43243243243242,195.9008046765056
7,7,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/df761b4a-ca46-4d7b-89a9-4d3f44004c12.jpeg,100.09836065573771,117.62287630402385,148.14750372578243
8,8,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/d010e0d9-df9a-4661-b622-92536250e01a.jpeg,118.84468512361326,132.79853178391545,167.65108470224183
9,9,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/b609280c-ef59-4ef0-aa5f-7414a71d27c2.jpeg,113.90229699126496,126.21312495333848,158.07988452828312
10,10,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/1d10eda5-c619-4991-9a29-1f63c4625920.jpeg,157.84232912394077,174.7762537505358,214.82228230406542
11,11,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/dc2502fc-05cd-4d25-ab5c-184cd8972f61.jpeg,125.11266924564796,149.2343649258543,193.85799484203739
12,12,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/2f230ee6-85c3-4784-8bb2-762a7fc29334.jpeg,116.80213363097404,137.96206698533635,174.75757649285418
13,13,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/ceaa13d5-8d91-4456-a0d7-e1ac5094794a.jpeg,117.25320002056237,125.04701074384414,154.9922377011258
14,14,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/313f6ce9-ac36-42d9-aebf-0b502635d5c9.jpeg,95.92038342446801,109.32346223949754,142.41768232426378
15,15,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/06e71a05-457f-47bb-8555-88d8003a9536.jpeg,115.57512990849138,139.67574117164799,173.05538743474435
16,16,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/df1315b8-2046-4cea-8113-c7398fa41764.jpeg,143.2734296752039,157.06371917775553,192.23784995469072
17,17,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/5ef06d8a-af18-4690-8601-80cc3970407d.jpeg,131.12995971364808,145.83389850157957,177.82603445111053
18,18,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/7dee6c08-5b6c-4578-91f1-e70e9d589f50.jpeg,141.99865038011447,153.43266421798924,184.4858802425899
19,19,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/1bcc2761-6194-44c7-888e-4bfd2c1c7d68.jpeg,141.15575397649405,155.0280742555754,186.48262801611364
20,20,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/44d69828-6902-4ad3-b99f-2bf3ea7cdeaf.jpeg,122.1252811874524,145.502718883398,189.62017110367182
21,21,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/e80e4707-fe53-43af-88ef-8b27599851a1.jpeg,156.22240579382142,173.1476066538418,204.79083399343668
22,22,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/5a2fd799-ef30-4393-a0ab-31113c2bda30.jpeg,142.80061496798217,160.00488025050072,191.35967164094896
23,23,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/bda6505a-ff1b-40fc-981c-e3e0b9e29cae.jpeg,100.48506260673902,133.66002962387392,165.4178746893945
24,24,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/dee9d82d-233c-4901-b487-b4f55421fb29.jpeg,152.200790813563,169.94762214277975,203.66915827104322
25,25,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/6b433bc7-d14c-4541-be76-298fc5b03c6d.jpeg,149.77682414110507,159.4675473294027,191.93726729192062
26,26,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/d8098144-ef64-4604-a929-d039941ad6fc.jpeg,118.1842880632097,144.69303346980215,178.55898321544046
27,27,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/63d1b046-ff08-4b9b-81c0-0c0249f54132.jpeg,122.38107660982438,143.5167345380504,166.7305293967931
28,28,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/d934d4ee-d8b5-40f3-b18e-0013fb8d8f05.jpeg,140.66776046810455,160.22474964690392,202.59225631059712
29,29,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/f283b3c7-3394-4d62-93d7-72cc66ae2694.jpeg,144.48047881206122,157.27240433018503,189.01437783053015
30,30,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/6df35334-3a8c-4df4-83a1-89a6ee796b4a.jpeg,30.55692186839084,30.53226781074385,42.470209680343224
31,31,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/41158a8a-3439-4445-96fc-f675efb33365.jpeg,129.45523431569694,145.05726385319147,177.87608368512872
32,32,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/b5be44a0-6313-4779-bdbc-638a77a08702.jpeg,135.68625134931983,149.48912914474317,177.84134824602552
33,33,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/bd90bdc1-50a0-4948-9f19-9f86de12e8cc.jpeg,133.78822583556206,146.91470457938865,177.62300851559553
34,34,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/5110f156-ad78-4f9b-80b8-68a6aaae917e.jpeg,133.1526238577514,150.20462378705128,188.01452887215652
35,35,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/883333bb-8662-4900-99b5-8532cae8faa0.jpeg,153.95568316512652,174.51343544656316,209.78608007180915
36,36,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/01fe8e3c-4a0f-4896-b970-8556e298de07.jpeg,135.09351318300568,151.12625298771562,184.3623983250264
37,37,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/a0041c24-751a-4c05-84ba-406cff4eb7c7.jpeg,129.45575786344781,144.1437629267962,181.04759321420903
38,38,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/b2826349-4411-4e5f-b1d3-8842c917fca3.jpeg,140.1788845142796,156.80992256545062,183.06381510865816
39,39,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/64578f01-ff05-4b15-9597-ae618540ca5a.jpeg,119.43057406584728,128.97127202724715,157.61444296362112
40,40,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/8382d2c2-f1e2-4fa2-844d-002026139994.jpeg,125.43794303389612,143.3761530388673,185.27995139285255
41,41,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/33f9b4bb-e538-4c40-9ece-2a8dd6ed2da7.jpeg,141.7940523955629,159.21090394146802,196.60349303752656
42,42,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/bb8a9dda-281d-4b4f-80d1-9702068f0fb8.jpeg,129.93377636712293,143.6980867993564,181.74288611166216
43,43,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/34c583aa-46c2-4945-8cc6-07dcf0137fdf.jpeg,130.85439220451985,140.98562875586722,176.60112829317785
44,44,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/b0a4c8e1-d158-4296-84e6-7f15952e5bac.jpeg,124.23832540294521,144.8237573113163,181.1568148050629
45,45,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/f7dd86cb-e4da-46c3-8008-0e04c7299abd.jpeg,114.80792019800495,129.101590039751,161.4910372759319
46,46,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/1e436519-b5fd-4e81-8025-00d473665603.jpeg,143.8856153358373,159.6874298814692,207.59722289969594
47,47,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/b682452b-3199-400b-950e-f8c65c97e81b.jpeg,126.31771250491488,137.23151640478235,160.25065167688476
48,48,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/e0505ba9-820e-406a-9d9d-e3b2b111ac5b.jpeg,119.25298179535467,132.8576337265008,168.13935969868174
49,49,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/4a69b966-710f-4ee7-b3bc-95ab55489fd6.jpeg,127.62109533940176,144.1482579430126,172.96396145037724
50,50,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/22198f4e-88db-4be3-82c1-d3871c77b215.jpeg,112.62841790527365,126.77679074403085,156.4643584521385
51,51,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/c76d978e-c88d-4031-b0c6-135a2af1ba93.jpeg,144.6402162090353,159.73134947981967,194.04393925555675
52,52,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/d8d681b8-8a72-4139-b5f3-76b7b3c8de10.jpeg,139.1515420895375,153.49361681112183,193.07306714077586
53,53,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/e42913e5-dd97-4c13-b3d9-bbf38e5de888.jpeg,112.63883813933909,123.36549778993896,153.93795832456325
54,54,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/b1ed5a8b-b8cf-406b-97e7-b03fc6ae56fc.jpeg,128.10318285278706,146.9249196424288,182.55158076535588
55,55,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/cd65f993-e59a-42e5-a2a5-06ee2c8daf49.jpeg,63.682198327359615,71.09271206690562,89.70967741935483
56,56,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/9120cd18-9f38-4b5c-bb3d-c5a4979c5692.jpeg,121.35361710631494,143.5122901678657,179.50169864108713
57,57,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/359e0c2d-6ef3-4685-b6f3-f64952adfe8d.jpeg,138.95971703150028,149.49497241502047,181.29943940202884
58,58,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/2df3a68e-16c1-4b4d-897c-c4b30c8565e5.jpeg,141.60517257773128,154.0130138505911,182.02725111723876
59,59,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/0576e986-aaf7-4e69-bbb3-9f9f6a69d75e.jpeg,124.95118225292242,142.62008501594048,178.8153560042508
60,60,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/004c25c9-0ecf-4334-9932-1ce990ef351d.jpeg,106.32461717182385,116.32320202766924,137.55023761748865
61,61,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/919aec34-c168-4c1a-b065-aa89463fea01.jpeg,154.32945085201405,173.86234444781684,199.4291072280276
62,62,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/4e91ae10-703e-4472-9610-02825ffc0aac.jpeg,149.73309017036797,169.17572371762316,198.83554180710098
63,63,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/d92cf436-f9a8-4709-8cdd-349a677378fa.jpeg,121.80621031364248,140.4414085049067,168.9604339041755
64,64,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/cb4b3c47-595e-4786-a7c9-2e7f94ef4772.jpeg,124.88021483164636,142.1692625490601,180.03676099979344
65,65,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/997ee388-783c-492f-aabb-13b44d1ff2b5.jpeg,115.09219045552851,131.2644831490383,163.10248883043275
66,66,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/ea01b7d7-bfb7-4de7-92d8-1e19694013ca.jpeg,166.16019364066455,186.09424579161623,223.72988227527782
67,67,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/cc746ff1-c2f9-4ff8-99c8-0547eec690f7.jpeg,139.4591269652781,148.0460108614766,176.30766794914422
68,68,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/3f31d78e-d955-4eb9-8875-f3a61d5cfafe.jpeg,151.29507337526206,176.39016172506737,212.6497079964061
69,69,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/6d6ecb54-f223-4822-b57c-75de98cb2166.jpeg,142.97091481751696,161.84453796466005,196.84653985088173
70,70,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/7449f290-8e59-4455-b79e-d77eee3e5fcb.jpeg,116.52665727932853,133.96842817305833,167.6923576023634
71,71,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/2c266cc4-9798-4770-88b0-8fda76c2ce97.jpeg,126.0704870649927,151.6781863249546,182.0510420488407
72,72,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/1932934b-ce50-4442-b32a-75ab4908c44e.jpeg,168.55368905108296,181.51463428604157,212.95277098181046
73,73,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/ea595369-b897-4a8c-82d8-25beee4b65ee.jpeg,132.3507622880839,138.42257592389316,170.60580558604707
74,74,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/b2d96d62-428e-4434-8e4b-81546a7c78f6.jpeg,144.10007118328522,158.38907532130258,192.44947160099812
75,75,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/c8590987-104b-4c7b-acc4-b8cc5c52966a.jpeg,130.24628580589996,147.4072520307824,180.55402949978622
76,76,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/e31821a6-77dc-4da9-8802-c273705d4267.jpeg,128.2610316868445,148.01443917300034,189.08812655697128
77,77,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/da889965-faed-4c23-b60f-2fd88e16f3e2.jpeg,143.48201447891006,155.6104268262028,185.41135438137852
78,78,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/a1cbc2d1-e605-44c3-a008-1a3aabde1d73.jpeg,125.16150845253576,134.70247074122236,165.25522323363677
79,79,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/9c4cf45c-756c-4dd6-917d-4e81a2579e00.jpeg,136.97330273892774,142.31443036130537,172.2006118881119
80,80,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/a8c7a355-982d-4f3e-99d0-a1fb6dd6cbf8.jpeg,107.26340361731604,126.0240838093792,162.4401700480158
81,81,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/2c3cee2c-bd19-45ec-aa0f-ae8375799e4a.jpeg,132.4764160675459,149.0222269834468,181.16673808503546
82,82,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/93f0065d-635f-4879-81c4-0bdde94f931f.jpeg,118.86086474501109,134.61640798226165,164.63483924611972
83,83,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/ff8bd0bc-8ced-413d-82fb-fc2e3502257f.jpeg,128.2118298709511,156.9221842284001,192.8987399583109
84,84,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/81ef889d-ad00-43fe-bbdd-fd8be30616e2.jpeg,157.66800939351646,175.5870028498124,203.18748589718948
85,85,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/3c4b8621-bf23-4163-8123-dbcca0ba51b8.jpeg,115.74470313764701,131.51959243917537,162.01495024520307
86,86,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/2c8e1c62-709d-4eea-a11f-2087205970da.jpeg,144.63533014306614,168.76630879472367,199.41696213830554
87,87,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/40ef5f77-3883-47f7-a581-30d185a7a920.jpeg,123.66841293966735,131.84701786157012,171.7495607368841
88,88,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/32131915-da13-4a7e-ab60-6cb3accf28ce.jpeg,129.05953815507957,156.3831001155842,195.52585888891622
89,89,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/a8824c35-8fca-4222-80e1-1d5d33a39551.jpeg,136.30544861887768,144.82892629330937,183.71385618343777
90,90,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/d1032964-1d04-403b-82d3-82472f9d4108.jpeg,128.932363179269,139.26263456455877,172.3512860181783
91,91,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/d6aa0434-b0f2-4933-b04f-4ecb4debe1f2.jpeg,126.4404174015285,139.22389770723103,171.05606701940036
92,92,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/776285eb-2a6b-466a-8861-53e723974136.jpeg,132.35546742209632,146.91935788479697,173.7943342776204
93,93,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/7c472682-d621-4a48-803f-b7635a60726f.jpeg,129.75001229044787,140.798952853842,174.86539501499433
94,94,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/cbdd494d-24d0-4784-b5f3-bd04f1ffd4ff.jpeg,111.10631889047036,130.15644963754923,164.98244017079872
95,95,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/0fffee70-4004-4679-90d9-86d87104114e.jpeg,127.01571048204421,146.40844603992528,185.5027619186393
96,96,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/d3ed9bae-9549-4879-ad5b-5c484bd77e00.jpeg,147.29466404099838,158.28994258327796,191.63242621239442
97,97,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/ef80ee83-2ae9-45a2-a1f3-5f0789001ea2.jpeg,135.14152889106902,148.72705381330894,176.56697956498957
98,98,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/f449687e-c6b8-48c2-ae61-043d48055407.jpeg,146.38059041277677,155.9691406886597,191.2071566596047
99,99,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/74d82bcb-7da1-47c7-8ce6-87bb330552d7.jpeg,110.27023265062637,129.1509246371048,161.35931596738914
100,100,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/0a86f952-4d99-4226-b761-b1c7efb5c0ba.jpeg,124.01862333168562,145.2907439446367,188.30042016806723
101,101,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/2c0390f1-5edc-4ce9-8743-d3579624a975.jpeg,134.00481304013005,154.5023316505519,191.56863395225463
102,102,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/31bb3601-374f-46e6-b07d-920c25d541df.jpeg,131.82386974743167,144.22508622927717,177.77398657419425
103,103,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/a383feee-ad37-4435-a91c-2b1125a9e414.jpeg,103.39869587653047,119.01313505652766,151.2799643477037
104,104,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/7f15ba18-d9a0-4206-95f9-e3f08a5dfa39.jpeg,146.1784322299751,156.64290739015533,186.19096146168033
105,105,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/67df14f7-7140-4934-9056-c91fd23e24e1.jpeg,138.9285460136732,161.3116628967901,202.75398378529493
106,106,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/dcd9b116-1972-4c60-bc4c-aa0ec9ebbebd.jpeg,123.06178840374969,142.3535024602823,177.75813808708563
107,107,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/8e9e808e-1822-496a-9f8d-403c6e534722.jpeg,148.29396500305972,163.60888324283292,193.08023424246883
108,108,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/94363663-e9c6-48cb-9dc7-e0c8a9fb535c.jpeg,109.15383718217868,130.0176113832517,159.29056838504005
109,109,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/e1de1824-8c54-4d0c-9db7-27df49bd865b.jpeg,129.3584373741442,143.93424173267104,180.40251487895466
110,110,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/9b70b0ed-990b-49f5-ba0a-bcbeb48b57fb.jpeg,133.9509212824703,156.658308446498,193.89330591085817
111,111,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/c3737fd5-67a9-49bc-806c-310b884e0d19.jpeg,143.9928425002606,152.3991174733331,189.18682464125638
112,112,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/5771843b-006e-4c4f-a2f3-55fa43ee5118.jpeg,114.83828943331726,126.50421834597012,163.93828066792304
113,113,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/37a396a3-2da0-407e-8261-31dcb893be0c.jpeg,140.01489406043765,159.35284473775616,187.09813129558876
114,114,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/71c801c8-5a5c-4d92-9614-7e3d093f9705.jpeg,131.0351003088827,148.24436055037285,178.23018002558422
115,115,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/10936f63-8cbf-403c-a768-78b2af9e79fe.jpeg,103.40331701205137,123.5256936544834,166.30321314934798
116,116,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/e79fc049-a25f-4914-9392-aa1b80dcf181.jpeg,94.1911295911296,105.1994455994456,142.53527373527373
117,117,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/bb1bf1a5-a401-4983-897f-2b56197648a0.jpeg,112.11990703605439,131.8374364986323,161.60724789699924
118,118,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/48a2f47f-ee58-41f0-abf2-9f5a430f5581.jpeg,116.55709432330595,129.18120946321577,163.19136450676385
119,119,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/3b762c41-5fff-445d-ae74-93d0c4ac2fe9.jpeg,123.82065358990583,138.85992109279042,172.22371310529647
120,120,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/c45f776d-5d8d-4477-8251-8d7094cab2b9.jpeg,137.01745625786546,151.85040392968781,184.2789347623107
121,121,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/145640cb-ffe3-4baa-a427-f2e8ed665f09.jpeg,130.23466812945694,137.26308283049917,167.94426769061985
122,122,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/4f730f57-549f-4430-a535-485e661519d1.jpeg,108.42173913043479,113.93884992987377,140.2287237026648
123,123,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/17fffda3-abb9-46d9-a7d8-c0df933231dd.jpeg,128.23276683495698,139.33365569224205,163.65775439095498
124,124,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/3ea7411f-29ce-4510-9960-626deee67983.jpeg,139.6396532939235,159.38684048715763,186.8601039902482
125,125,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/e0a9b6c7-0669-4b7f-87f6-d31a88834bd3.jpeg,109.68190281851804,121.9841346766994,155.0200229562556
126,126,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/51912744-11b9-4d2f-b056-36eedccfb326.jpeg,129.33440069338278,142.766224073383,172.2171877069013
127,127,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/3bd3bdb9-840d-47f8-bc02-891e5daf99f6.jpeg,135.50550276847358,148.91086198646525,182.21744480142183
128,128,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/b05e3643-6f0c-47c2-8fa6-93faed1d074b.jpeg,132.34566196122043,148.9100374881168,185.19099208982797
129,129,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/790b6cdb-7fd8-4451-86db-5ecb1f00a91b.jpeg,137.99389465863388,159.49346663867038,198.5658100883498
130,130,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/612d256d-0e41-42b2-8dfb-c0ffc98a5118.jpeg,124.98356851095433,135.3750464166357,160.09229174402773
131,131,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/cbd1d71c-c36a-445f-b418-48a2aeddac7c.jpeg,109.704225091054,130.39606869132461,166.25996496853656
132,132,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/53589077-a07f-4286-a79b-e4603a7748ff.jpeg,116.85751072961374,134.6206008583691,170.31287553648068
133,133,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/f650ed65-3469-4dc3-b862-64ae0b596126.jpeg,138.47478671013386,142.98996323784422,168.49469376430602
134,134,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/1f458bcc-9992-4352-9d72-44c294889135.jpeg,94.9754970630883,115.88814339665922,145.43532650101994
135,135,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/ad1b66e8-040e-4c48-97cf-e77b5472f498.jpeg,130.11766617599267,148.63100040146054,191.1656885048462
136,136,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/55589acb-3419-4ecc-a84a-2ea88cb54388.jpeg,135.91561097751443,158.9585740139326,199.91360289560453
137,137,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/3863f955-df90-4a06-9643-43ce94903c6e.jpeg,124.99236199650564,147.07047740473155,172.57421967228598
138,138,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/6929075d-0284-41c7-bd8e-4b9d075d74c7.jpeg,111.00159616919393,124.96807661612131,137.61233040702314
139,139,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/f7c9287c-03e1-4db6-8a22-be05b190c6ba.jpeg,98.19663079082827,116.77033224146,159.95152082358447
140,140,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/ed391888-a4d5-488f-948b-23944dd7c68c.jpeg,150.3858928122117,161.15994296737398,195.51757108110374
141,141,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/c2e7a8e5-c68e-4735-b58f-e8b858159033.jpeg,112.67013506414276,118.57401413343727,141.26711179650562
142,142,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/f0a91df6-1852-46d0-99fd-903ecec70f00.jpeg,127.27552509007822,138.03209420862993,174.59057913700676
143,143,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/cde4166f-515f-410b-bbd7-a027cc48f61f.jpeg,135.88806443772282,152.40840715134493,196.76832397104894
144,144,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/dc843f57-8543-4c0a-81c2-a394556aa190.jpeg,137.92931712729472,151.12315916885214,182.53638793625177
145,145,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/f7bfba9d-5623-4c58-b474-0fe022c7e292.jpeg,121.926466359977,129.64710322024152,161.8592941345601
146,146,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/10b975d9-fcfe-4b9a-a0b6-2aee44b3a795.jpeg,140.10503617635527,153.98169203169738,187.14387378075585
